gauge_id,aridity_ERA5_LAND,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,moisture_index_ERA5_LAND,moisture_index_FAO_PM,p_mean,pet_mean_ERA5_LAND,pet_mean_FAO_PM,seasonality_ERA5_LAND,seasonality_FAO_PM,region
hysets_13137500,7.04843,1.1055719,0.5791058,1.2830509,0.051813826,4.776227,0.6793292,-0.65765256,0.15622298,1.6594934,11.696823,1.8346893,1.1683071,1.761274,hysets
hysets_13153500,5.3486176,1.5372566,0.5630989,1.3474842,0.058658455,5.835063,0.73127997,-0.47011757,-0.024781076,1.3355975,7.1436005,2.0531561,1.5816839,1.8452625,hysets
hysets_13154000,3.532902,2.0494993,0.39051077,1.3412817,0.061601643,6.8095527,0.7709103,-0.2755141,-0.15772156,1.1632429,4.1096234,2.3840656,1.8872814,1.8478519,hysets
hysets_13155300,3.5200086,1.8523512,0.39367104,1.3333334,0.062423,6.492966,0.7581793,-0.2718751,-0.12751932,1.2693928,4.4682736,2.3513615,1.8756876,1.8586296,hysets
hysets_13155400,3.6648006,2.001658,0.39623812,1.3308932,0.06221766,6.706164,0.7670089,-0.29797846,-0.15845403,1.2049898,4.416047,2.4119775,1.8609216,1.8493032,hysets
hysets_13162225,10.467592,1.6250939,0.57140285,1.2542373,0.05065024,4.826379,0.6887748,-0.7983175,-0.03269766,1.4298631,14.967224,2.3236618,0.5331531,1.7136139,hysets
hysets_13162500,8.928849,1.6566408,0.44994012,1.2301039,0.048665296,4.878671,0.693566,-0.75865567,-0.037098877,1.3824757,12.343917,2.2902656,0.6375099,1.7244754,hysets
hysets_13171620,5.479229,1.3841114,0.40577736,1.1969365,0.03744011,4.7164636,0.6353183,-0.53214186,0.01776349,1.5017228,8.228283,2.0785518,1.4103031,1.7916069,hysets
hysets_13176900,4.8454356,1.5058266,0.5047315,1.2760736,0.056947295,5.320268,0.7060917,-0.41114607,0.02153577,1.4491972,7.0219913,2.1822395,1.5539044,1.8213409,hysets
hysets_13184500,5.49846,0.7514096,0.6038523,1.3231293,0.0532512,4.5620656,0.6288843,-0.51286733,0.21987869,2.4488988,13.465171,1.8401259,1.5402343,1.8120275,hysets
hysets_13184870,6.375735,0.7674331,0.61494654,1.2961731,0.053319644,4.7323155,0.6364819,-0.5615128,0.20227404,2.5396538,16.19216,1.9490144,1.4698755,1.8327075,hysets
hysets_13185000,5.4473743,0.7565361,0.6065844,1.3101695,0.05290897,4.601395,0.6321013,-0.50537705,0.21389718,2.455089,13.373789,1.8573635,1.548835,1.8206139,hysets
hysets_13186000,6.6912613,0.90284044,0.68259245,1.3543441,0.054414783,4.803,0.65749484,-0.5784326,0.16390444,2.1021047,14.065732,1.8978652,1.4328533,1.8238554,hysets
hysets_13186500,6.0736456,1.0616893,0.6024044,1.3571428,0.05982204,5.284974,0.69815195,-0.50206333,0.10478645,1.8805709,11.421921,1.9965818,1.5646602,1.863224,hysets
hysets_13187000,7.2637124,1.0616838,0.61077386,1.321267,0.05995893,5.2280793,0.68562627,-0.5797092,0.09014277,2.0054483,14.567,2.129152,1.4168688,1.8658727,hysets
hysets_13200500,4.3613057,1.4440578,0.37695053,1.2671329,0.06201232,5.92312,0.7224504,-0.38957936,-0.0394706,1.5642607,6.82222,2.258883,1.6753314,1.8748391,hysets
hysets_13201000,5.492941,1.0048764,0.49483517,1.2962962,0.059890486,5.2651434,0.6782341,-0.47967315,0.10616159,2.0912566,11.487149,2.1014545,1.5615115,1.8726001,hysets
hysets_13204640,4.3282433,1.6397299,0.3793886,1.2630137,0.06310746,6.137813,0.7377139,-0.39982867,-0.0942061,1.4090383,6.0986605,2.3104422,1.6792089,1.8593531,hysets
hysets_13205633,4.887118,1.6061774,0.3805633,1.2571429,0.06324435,6.184316,0.7394935,-0.4476737,-0.08489018,1.4227214,6.9530077,2.2851431,1.6059678,1.8657565,hysets
hysets_13210280,3.0118277,1.7684827,0.3790997,1.2635229,0.062354553,6.271783,0.7439425,-0.26586357,-0.12813497,1.3324414,4.0130844,2.3563998,1.841927,1.8375051,hysets
hysets_13214000,7.074543,1.7137727,0.356744,1.2492113,0.054209445,5.6069703,0.71574265,-0.57030517,-0.08230113,1.2882354,9.113677,2.2077427,1.4345933,1.8615168,hysets
hysets_13216500,7.8416953,1.5417328,0.4325437,1.2123177,0.05119781,5.0293093,0.69295,-0.62272704,-0.030859414,1.4290165,11.205912,2.2031615,1.3023757,1.8355806,hysets
hysets_13226500,4.0384607,2.2926967,0.3597822,1.2250712,0.058863793,6.347191,0.77330595,-0.3309618,-0.19772051,0.970512,3.9193745,2.2250896,1.8287019,1.8499148,hysets
hysets_13227000,4.1264563,2.331484,0.361595,1.232624,0.059479807,6.446591,0.77659136,-0.33944997,-0.20421107,0.95706505,3.9492867,2.231382,1.8223877,1.8493297,hysets
hysets_13235000,5.5915093,0.7221885,0.6908019,1.2962298,0.049418207,4.358151,0.6130048,-0.52750725,0.23656668,2.530983,14.152015,1.8278466,1.5227461,1.7995738,hysets
hysets_13237600,4.4693027,0.6841741,0.6102587,1.3023256,0.053661875,4.543185,0.622861,-0.40484387,0.25380018,2.7676618,12.369518,1.8935627,1.6806598,1.8292446,hysets
hysets_13237920,4.9870973,0.74686867,0.61388755,1.3058252,0.05523614,4.6866803,0.6357974,-0.4447934,0.21649355,2.621176,13.072059,1.9576741,1.6362956,1.846247,hysets
hysets_13250600,2.4116447,1.3511684,0.3748052,1.271978,0.06338125,5.9248877,0.72347707,-0.16252048,-0.01388539,1.5411506,3.7167077,2.0823538,1.9127213,1.8758056,hysets
hysets_13251300,5.1245804,0.76333123,0.562089,1.1849912,0.046475016,4.341142,0.60882956,-0.46008238,0.2395179,2.540091,13.016901,1.9389309,1.5901939,1.7984121,hysets
hysets_13251500,4.9476085,0.74903804,0.45380282,1.1923077,0.046680357,4.317607,0.60759753,-0.44399872,0.24196647,2.5780857,12.755358,1.9310842,1.6069893,1.7977649,hysets
hysets_13255050,4.6573524,0.79230267,0.48093665,1.2266667,0.050376456,4.654352,0.6295003,-0.39961365,0.20419188,2.3898768,11.130499,1.8935058,1.6799089,1.835956,hysets
hysets_13256800,3.414957,0.7220627,0.6120704,1.2487961,0.0532512,4.8502593,0.64072555,-0.27779436,0.23355523,2.5856857,8.830007,1.8670274,1.7736689,1.8475912,hysets
hysets_13260000,3.744866,1.048356,0.6206952,1.2691218,0.061327856,5.49027,0.6952088,-0.2914859,0.09195518,1.8898836,7.0773606,1.981271,1.7716956,1.8794832,hysets
hysets_13260500,4.099538,0.8234813,0.5996026,1.245827,0.056194387,5.046867,0.65598905,-0.36217827,0.1905548,2.4380658,9.994943,2.0077016,1.6849695,1.8552086,hysets
hysets_13261000,3.9672875,0.82485235,0.59953845,1.2447761,0.057084188,5.042542,0.65715265,-0.3471757,0.1894028,2.4168637,9.588393,1.9935558,1.6993423,1.8556933,hysets
hysets_13267000,4.2258897,1.2648649,0.34768984,1.2651933,0.062696785,5.365145,0.7080082,-0.35360846,0.035358794,1.7006229,7.1866446,2.1510582,1.702521,1.8626668,hysets
hysets_13267050,4.234474,1.2648721,0.34765822,1.2648276,0.062765226,5.3674107,0.70793974,-0.3544142,0.035368923,1.7008973,7.202406,2.1514175,1.7015473,1.862613,hysets
hysets_13269300,7.0758367,1.0566037,0.45812738,1.1735849,0.04257358,4.285714,0.6180698,-0.58559287,0.11186166,1.9768577,13.987922,2.088755,1.4054438,1.8214015,hysets
hysets_13270800,9.001394,1.3100682,0.5335479,1.1898305,0.048049282,4.600192,0.6552361,-0.6852444,0.035058618,1.6715537,15.046315,2.1898494,1.1333568,1.8113071,hysets
hysets_13281500,5.759032,1.1704015,0.46116483,1.1955403,0.04770705,4.5682797,0.65256673,-0.4933809,0.06688214,1.6930623,9.7504,1.9815626,1.576299,1.8320384,hysets
hysets_13288200,6.276746,0.85461104,0.6107523,1.2226027,0.048870638,4.5398097,0.6205339,-0.51379937,0.16307577,2.2809358,14.316853,1.9493128,1.5615895,1.8287903,hysets
hysets_13289500,4.692233,1.065057,0.47587913,1.2010581,0.04661191,4.645895,0.6429843,-0.40484032,0.09821132,1.796371,8.428991,1.9132375,1.6709985,1.8430246,hysets
hysets_13290200,5.1341343,1.4292649,0.43148556,1.21875,0.03470226,5.0216565,0.6348392,-0.4896823,-0.010273893,1.4557974,7.4742594,2.08072,1.5139502,1.821901,hysets
hysets_13291000,5.2792425,0.7315315,0.57611847,1.2169982,0.04606434,4.28102,0.5974675,-0.46779728,0.24548553,2.59336,13.690976,1.8971245,1.6018451,1.7748072,hysets
hysets_13292000,3.7272694,0.7289269,0.5101322,1.159836,0.03874059,3.823126,0.57255304,-0.3565433,0.28765225,2.5124216,9.364472,1.8313717,1.6371951,1.69059,hysets
hysets_13292280,6.425209,0.84034604,0.63975304,1.2945454,0.048733745,4.2884526,0.6278576,-0.61086446,0.21609487,2.2069378,14.180037,1.8545914,1.3326083,1.7352794,hysets
hysets_13292380,6.111208,0.83847517,0.6189303,1.2630597,0.046338126,4.178473,0.6217659,-0.6038472,0.2319046,2.1864352,13.361761,1.8332717,1.3314987,1.7010758,hysets
hysets_13292500,6.2018356,0.819156,0.6379394,1.2854512,0.047775496,4.227125,0.6229295,-0.5992792,0.22745995,2.249703,13.952289,1.8428576,1.3563621,1.7267238,hysets
hysets_13293000,5.2864833,0.73031265,0.6539231,1.3047445,0.048939083,4.1653433,0.61040384,-0.53353465,0.262389,2.4349816,12.872489,1.7782978,1.4849613,1.7330139,hysets
hysets_13294600,7.1897793,0.88543,0.65118426,1.2950191,0.046269678,4.1471543,0.6134155,-0.63532645,0.19277604,2.1293914,15.3098545,1.8854271,1.301377,1.7734987,hysets
hysets_13295000,7.013818,0.848006,0.6637905,1.3045113,0.04750171,4.189454,0.6145106,-0.62012297,0.19975734,2.2030487,15.451781,1.8681985,1.3482622,1.7827111,hysets
hysets_13295500,6.0249214,0.7985234,0.64615095,1.2846154,0.04572211,4.099769,0.6075291,-0.5834562,0.23299432,2.2861807,13.774059,1.8255688,1.3951185,1.739187,hysets
hysets_13296000,8.292967,1.0850464,0.5897762,1.217636,0.044421628,4.145731,0.6347707,-0.70958614,0.14591803,1.7693846,14.673448,1.9198645,1.0372874,1.7435967,hysets
hysets_13296500,6.6910973,0.87446576,0.63278824,1.2636719,0.044284735,4.1157026,0.61355233,-0.6241902,0.20803326,2.1224065,14.201229,1.8559719,1.3054508,1.7460805,hysets
hysets_13297330,7.901056,1.1825808,0.5773573,1.19678,0.045790553,4.287315,0.6546886,-0.6884952,0.12737244,1.6121205,12.737453,1.9064627,1.1092153,1.7584625,hysets
hysets_13297350,6.564645,1.2208275,0.56587476,1.2162162,0.046201233,4.398282,0.66591376,-0.6106735,0.13411124,1.519061,9.9720955,1.8545113,1.312724,1.7669203,hysets
hysets_13297355,8.15378,1.2563044,0.55794257,1.2094718,0.04544832,4.365115,0.661191,-0.7051266,0.10447389,1.5335627,12.504332,1.9266214,1.0426154,1.7417413,hysets
hysets_13297450,5.6189394,0.95151865,0.57937825,1.2193309,0.044900753,4.190347,0.63586587,-0.57287675,0.21913336,1.8470232,10.378311,1.757477,1.3668096,1.7042669,hysets
hysets_13297597,3.5812018,1.0269783,0.5320688,1.2161235,0.048528407,4.4731283,0.6665298,-0.34531093,0.22616938,1.5918727,5.700817,1.6348187,1.6142483,1.6846523,hysets
hysets_13298000,4.0119963,1.0028784,0.5543759,1.218085,0.04702259,4.3792315,0.6552361,-0.40978655,0.2198875,1.6535764,6.6341424,1.658336,1.5728434,1.7043599,hysets
hysets_13301620,5.3314123,1.2103338,0.4955285,1.2049037,0.047091033,4.250109,0.66646135,-0.5220979,0.1743174,1.4506844,7.734197,1.7558124,1.4581424,1.7408047,hysets
hysets_13301900,4.2413816,1.227618,0.49489543,1.197861,0.045995895,4.4203935,0.6765229,-0.39134517,0.17075254,1.3818651,5.8610177,1.6964024,1.6171546,1.7415192,hysets
hysets_13301990,4.258712,1.2326355,0.49644625,1.1982143,0.045927446,4.423008,0.6763176,-0.39253005,0.1676334,1.3779638,5.8683505,1.698527,1.6161114,1.7429065,hysets
hysets_13302500,5.3662667,1.0655301,0.5568086,1.1939394,0.040451746,4.2304883,0.6344285,-0.5391459,0.18515925,1.6502184,8.855512,1.7583573,1.4266115,1.7362227,hysets
hysets_13303500,7.137279,1.2628167,0.47062808,1.1890459,0.04606434,4.266055,0.6683778,-0.6632252,0.13667403,1.4755148,10.53116,1.8633046,1.1463584,1.6975558,hysets
hysets_13306375,7.1855216,1.0269604,0.51495624,1.1656314,0.03853525,3.7938144,0.60451746,-0.690998,0.18996963,1.9042834,13.6832695,1.9556235,1.0024505,1.6630541,hysets
hysets_13306385,7.094718,1.0179256,0.5127859,1.1732776,0.038466804,3.7754927,0.6031485,-0.68833035,0.19567303,1.9113511,13.560497,1.9456133,1.01264,1.6591706,hysets
hysets_13306500,6.8429227,1.0093117,0.50959057,1.1864035,0.03702943,3.7787344,0.6008214,-0.6747677,0.20728976,1.9129274,13.090015,1.9307399,1.0719224,1.661736,hysets
hysets_13307000,5.6510525,1.0694132,0.537264,1.1917211,0.03744011,4.0409436,0.62149215,-0.56521183,0.18999703,1.6594387,9.377576,1.7746255,1.3747559,1.7277839,hysets
hysets_13308500,6.8884583,0.84264797,0.659945,1.2859849,0.046475016,4.1105456,0.60828197,-0.61725515,0.20393789,2.2321677,15.376194,1.8809315,1.3442935,1.7732208,hysets
hysets_13309000,5.9265985,0.71959656,0.6913413,1.3118081,0.048665296,4.255411,0.60554415,-0.5474374,0.23727053,2.6135366,15.489383,1.880692,1.4938697,1.8003222,hysets
hysets_13309220,6.570255,0.8260892,0.65269333,1.2664016,0.043600272,4.117867,0.60260093,-0.6023549,0.215118,2.2790718,14.974083,1.8827167,1.365323,1.7663887,hysets
hysets_13310000,6.3510447,0.87031996,0.578318,1.1402062,0.037850786,3.7853982,0.5855578,-0.62099,0.23746623,2.1747522,13.811949,1.8927304,1.268076,1.6898857,hysets
hysets_13310199,6.724228,0.91992396,0.5991776,1.196281,0.03963039,3.9714155,0.5991102,-0.6306908,0.2065497,2.0474806,13.767726,1.8835263,1.2663993,1.7332361,hysets
hysets_13310500,5.3002048,0.67248654,0.68620676,1.2971015,0.049007528,4.2437015,0.59952086,-0.50283676,0.26416677,2.8688445,15.205464,1.9292594,1.5429838,1.7856206,hysets
hysets_13310520,5.558606,0.7016767,0.6841603,1.2662942,0.046543464,4.1972103,0.59726214,-0.51810175,0.24944033,2.749614,15.284021,1.9293401,1.5268203,1.784452,hysets
hysets_13310565,5.7582374,0.7244681,0.597007,1.2764379,0.047091033,4.223399,0.6004107,-0.52596056,0.2354815,2.6639233,15.339502,1.9299275,1.5225526,1.7903572,hysets
hysets_13310570,5.4784393,0.69255537,0.68465376,1.2851852,0.04750171,4.2006736,0.5974675,-0.5132104,0.2542199,2.7838404,15.2511015,1.9279637,1.5327542,1.7848804,hysets
hysets_13310660,5.761193,0.7390263,0.5786993,1.2490566,0.045311432,4.10916,0.5926078,-0.5333244,0.24178538,2.6210747,15.100516,1.9370431,1.496596,1.7748249,hysets
hysets_13310670,5.735393,0.73762167,0.5750633,1.2428843,0.044832308,4.1120605,0.5927447,-0.53394973,0.24464767,2.6193163,15.022808,1.9320643,1.4897035,1.7717242,hysets
hysets_13310700,5.608567,0.70896083,0.5882099,1.2649254,0.04640657,4.1547675,0.59349763,-0.52293617,0.2500663,2.7223675,15.268581,1.930052,1.5166426,1.779708,hysets
hysets_13311000,6.541127,0.8327422,0.6230498,1.2012321,0.040041067,3.886835,0.5900753,-0.6174607,0.22839816,2.3003998,15.047208,1.91564,1.3025485,1.7222525,hysets
hysets_13313500,5.297037,0.7232452,0.61297476,1.1646091,0.03874059,3.8947616,0.5699521,-0.5384413,0.28614593,2.6581821,14.080489,1.9225174,1.4294773,1.7109771,hysets
hysets_13313800,6.0283833,0.75629807,0.5124869,1.1717172,0.039698835,3.8148148,0.57809716,-0.58928967,0.27178004,2.5586317,15.424413,1.9350883,1.3339847,1.6979319,hysets
hysets_13314300,5.751997,0.73689216,0.5426156,1.2048682,0.040657084,3.8958333,0.57597536,-0.5570953,0.26520777,2.5953867,14.928658,1.9125202,1.4271374,1.7297472,hysets
hysets_13315000,5.8833256,0.92486066,0.57519865,1.1986144,0.035523616,3.8494139,0.5843943,-0.5785526,0.22155833,1.9745557,11.616954,1.8261889,1.3632348,1.7232426,hysets
hysets_13315500,4.4765234,0.72895265,0.5531692,1.1813285,0.045037646,4.2584867,0.6010267,-0.4055837,0.26553613,2.618653,11.722462,1.908874,1.6419724,1.7845547,hysets
hysets_13316535,4.5070033,0.777162,0.38443682,1.1345029,0.03983573,3.9061205,0.58097196,-0.46865475,0.26939118,2.5265024,11.386954,1.9635017,1.4841648,1.7199454,hysets
hysets_13316800,3.7659152,0.7419057,0.47740114,1.1557895,0.037577003,3.7542987,0.5678987,-0.3938805,0.29369697,2.623939,9.881532,1.9467152,1.5450124,1.7031845,hysets
hysets_13317000,5.7031374,0.90188146,0.5789928,1.1882353,0.034565367,3.8428702,0.57919234,-0.5648157,0.22878304,2.0294845,11.5744295,1.8303546,1.3871652,1.724306,hysets
hysets_13318050,2.9316463,0.99109316,0.31733295,1.141264,0.04202601,4.256532,0.61327857,-0.28259847,0.13506152,2.0772498,6.0897617,2.058748,1.6336501,1.797324,hysets
hysets_13318060,2.8382971,0.9768158,0.3181565,1.1333333,0.041889116,4.2446556,0.61156744,-0.2656734,0.14040844,2.0969768,5.9518433,2.04836,1.6526561,1.7971073,hysets
hysets_13318500,4.020724,0.8688286,0.4235925,1.139738,0.035728954,4.012558,0.590486,-0.44184995,0.19820693,2.3022943,9.256889,2.0002992,1.4658815,1.7545823,hysets
hysets_13318800,3.9396636,0.8673972,0.4254014,1.139485,0.036344968,4.019553,0.5909651,-0.42961302,0.19778125,2.3033586,9.074458,1.9979267,1.482014,1.7582624,hysets
hysets_13319000,3.6490712,0.85387176,0.430229,1.1410788,0.037645448,4.0710588,0.5921287,-0.38428664,0.20150144,2.31936,8.46351,1.980436,1.5389881,1.7668096,hysets
hysets_13320000,5.9037952,0.8692576,0.5825407,1.1839708,0.044490077,4.3791747,0.6102669,-0.5339549,0.17663723,2.273978,13.4251,1.9766728,1.4538752,1.8183011,hysets
hysets_13323500,3.6753857,0.83121747,0.44480163,1.1348089,0.038603697,4.221737,0.595551,-0.3673641,0.2037509,2.3175154,8.517763,1.9263593,1.5838225,1.790037,hysets
hysets_13324300,4.221571,0.8202458,0.3545228,1.1757009,0.043052703,4.355798,0.6016427,-0.3940582,0.1852923,2.556963,10.794401,2.0973382,1.5829912,1.846565,hysets
hysets_13329500,4.0530844,0.6589317,0.53258836,1.1666666,0.03832991,3.7880886,0.56160164,-0.41375515,0.31384227,2.7903526,11.309534,1.8386517,1.5750368,1.6737752,hysets
hysets_13330000,4.685807,0.6792679,0.62814766,1.1632653,0.039014373,3.8545454,0.56591374,-0.4933808,0.2960337,2.76246,12.944355,1.8764504,1.4526949,1.6828706,hysets
hysets_13330300,4.5666337,0.6885457,0.53386736,1.1638656,0.037919234,3.8622615,0.568104,-0.4839921,0.29189137,2.709833,12.374815,1.8658439,1.4555572,1.6878489,hysets
hysets_13330500,5.052615,0.73980206,0.5293413,1.1715481,0.03832991,3.9139936,0.5762491,-0.5507823,0.2650273,2.6150446,13.212813,1.9346154,1.293947,1.7038368,hysets
hysets_13330700,5.013013,0.7428263,0.5299181,1.1698114,0.038193017,3.919535,0.5767967,-0.5457051,0.26299363,2.5984135,13.02588,1.9301697,1.304724,1.7071253,hysets
hysets_13331500,5.67646,0.78296566,0.5620964,1.1686507,0.040314853,4.123796,0.5859685,-0.5603124,0.22456454,2.514274,14.272175,1.96859,1.3450153,1.767994,hysets
hysets_13332500,4.00404,0.7879889,0.44356665,1.147844,0.038261466,4.12301,0.5850103,-0.40544996,0.22572337,2.4163785,9.675275,1.9040794,1.5459477,1.773893,hysets
hysets_13333000,4.489248,0.8196965,0.4464048,1.1574643,0.03874059,4.149831,0.5876797,-0.45410037,0.20881288,2.377059,10.671206,1.9484668,1.4892861,1.7848684,hysets
hysets_13335690,5.5440392,0.73564076,0.5119358,1.1908396,0.032032855,3.5665925,0.5480493,-0.5401171,0.28397316,2.5224838,13.98475,1.8556421,1.4587291,1.6950333,hysets
hysets_13335700,4.1154532,0.59018403,0.5562989,1.2125604,0.03436003,3.6501865,0.5356605,-0.40003014,0.3378083,3.0437543,12.526428,1.796375,1.6501447,1.7399268,hysets
hysets_13336100,4.376281,0.6008648,0.50609905,1.1417323,0.029774128,3.4259508,0.5240931,-0.4660765,0.36346155,3.1215353,13.660715,1.8756208,1.514343,1.6494853,hysets
hysets_13336300,2.8719401,0.49732754,0.54150563,1.1780487,0.03305955,3.5875812,0.52991104,-0.24892926,0.40343228,3.4525743,9.915586,1.7170602,1.7577296,1.7003661,hysets
hysets_13336500,4.656911,0.64478433,0.52545476,1.1984127,0.03100616,3.527413,0.5328542,-0.4672758,0.32602197,2.842154,13.235658,1.8325763,1.5546627,1.6990527,hysets
hysets_13336800,4.082166,0.577865,0.5598389,1.1970075,0.03285421,3.5878253,0.5284737,-0.39976385,0.34366578,3.1595948,12.897992,1.8258193,1.6372697,1.7399681,hysets
hysets_13336900,3.5607884,0.51806146,0.45584202,1.1811764,0.03436003,3.7755888,0.5377823,-0.33760753,0.36728212,3.5988665,12.814802,1.864434,1.6745692,1.7492129,hysets
hysets_13337000,3.8174767,0.5607113,0.5436275,1.1748072,0.031279944,3.5192397,0.51957566,-0.37515464,0.3639883,3.2306476,12.332922,1.8114606,1.6431724,1.7134224,hysets
hysets_13337500,4.4583793,0.6021226,0.48791042,1.1527778,0.028405203,3.3423026,0.5186174,-0.48483577,0.37357622,3.1495242,14.041774,1.8963997,1.4583396,1.6180536,hysets
hysets_13338000,4.584812,0.6312191,0.47613966,1.1295336,0.029842574,3.4367714,0.5245722,-0.5225455,0.3588636,3.0837884,14.138591,1.9465462,1.341673,1.6284992,hysets
hysets_13338500,4.080196,0.6695955,0.3754865,1.1400491,0.03175907,3.546192,0.5386037,-0.4652681,0.33236858,2.8518438,11.636082,1.9095818,1.4269705,1.658008,hysets
hysets_13339000,4.1961,0.63620573,0.51598924,1.1544715,0.029158112,3.5546334,0.52772075,-0.4352708,0.33295208,2.905733,12.192747,1.8486441,1.5493604,1.6989157,hysets
hysets_13339500,4.802907,0.68899703,0.31884015,1.1769723,0.03778234,4.1565905,0.5741273,-0.46484995,0.2690559,2.8494375,13.685582,1.963254,1.4695585,1.7990104,hysets
hysets_13340000,4.2186904,0.6420188,0.5201532,1.1536388,0.029295003,3.590635,0.5301164,-0.43397823,0.325381,2.8942149,12.209797,1.8581403,1.5462942,1.7112142,hysets
hysets_13340500,3.1690805,0.52109724,0.57297003,1.2134292,0.03463381,3.6860964,0.528063,-0.28384566,0.36680466,3.4229712,10.8476715,1.783701,1.7445092,1.748005,hysets
hysets_13340600,3.3035424,0.5273558,0.5785485,1.2243437,0.035112936,3.7310278,0.5316906,-0.29753906,0.35726324,3.4089308,11.261548,1.7977194,1.7413492,1.7580315,hysets
hysets_13340615,4.2437406,0.57439214,0.5003681,1.2443064,0.04113621,4.1514544,0.56659824,-0.37910268,0.29549417,3.2815537,13.926063,1.8848987,1.6867396,1.8110034,hysets
hysets_13340760,3.753527,0.5489196,0.58596504,1.2576832,0.036413416,3.8222544,0.54312116,-0.3442474,0.33626312,3.4144716,12.816312,1.8742703,1.715638,1.7563151,hysets
hysets_13340780,3.667885,0.55540866,0.48582882,1.2403433,0.039561942,4.0009856,0.55564684,-0.3261423,0.32197478,3.4012485,12.475389,1.8890828,1.7207803,1.7707677,hysets
hysets_13340855,4.542827,0.6062172,0.48255277,1.2065439,0.040383298,4.238844,0.57214236,-0.4201936,0.286989,3.1973088,14.52482,1.9382635,1.5898345,1.8047746,hysets
hysets_13341200,5.2983937,0.6770317,0.35286522,1.2270917,0.042162903,4.2187967,0.58069813,-0.4687127,0.24869776,2.9397652,15.576035,1.9903141,1.5271641,1.8071191,hysets
hysets_13341300,6.567187,0.8096997,0.35871747,1.2454873,0.047227927,4.40435,0.60985625,-0.5495214,0.18205065,2.5398097,16.679405,2.0564833,1.374145,1.842392,hysets
hysets_13341400,5.767774,0.7271771,0.35367066,1.2340425,0.04366872,4.2875624,0.58987,-0.5009604,0.22301616,2.7797413,16.03292,2.0213642,1.4690893,1.8200908,hysets
hysets_13341500,5.375589,0.8826647,0.35025746,1.2206405,0.04695414,4.464462,0.6190965,-0.47467187,0.15613806,2.294488,12.334225,2.0252635,1.49717,1.8446287,hysets
hysets_13345000,6.138422,0.87595975,0.34217265,1.2082585,0.04606434,4.323458,0.6093087,-0.5612895,0.16066457,2.4228022,14.872182,2.1222773,1.3040798,1.8162907,hysets
hysets_13345300,5.894605,0.89074093,0.34335718,1.2178571,0.046680357,4.3301063,0.6123203,-0.5432325,0.15343331,2.372492,13.984904,2.1132758,1.3442369,1.8197812,hysets
hysets_13346000,5.0786963,0.9489209,0.34533468,1.2234043,0.047227927,4.447317,0.6240246,-0.48729876,0.12588908,2.2413738,11.383257,2.1268864,1.4456819,1.821215,hysets
hysets_13346100,5.0542693,0.9534117,0.3455088,1.2216312,0.047159478,4.4461765,0.62477756,-0.48560262,0.12391733,2.2329214,11.285785,2.1288931,1.4487585,1.8215166,hysets
hysets_13346800,3.6123734,1.1141244,0.35596097,1.2216829,0.051676933,4.7955775,0.66796714,-0.34205535,0.060518406,1.8493512,6.6805468,2.0604072,1.6688349,1.8487195,hysets
hysets_13348000,3.119905,1.1634536,0.35389227,1.2076677,0.05174538,4.900149,0.67515403,-0.29447222,0.043637127,1.7606243,5.49298,2.0484045,1.7247447,1.8448037,hysets
hysets_13349200,2.748962,1.1853867,0.3568614,1.2034976,0.051813826,4.9049034,0.6778234,-0.25804108,0.032838225,1.7671342,4.8577843,2.094737,1.7616774,1.8410461,hysets
hysets_13349210,4.3363895,1.0299398,0.3493474,1.2081912,0.04845996,4.5935197,0.6404517,-0.42453715,0.0910475,2.054594,8.909521,2.1161082,1.5465285,1.8298031,hysets
hysets_13349325,2.7727067,1.5784917,0.34789723,1.2243685,0.056399725,5.138293,0.704449,-0.25957268,-0.062001806,1.5196071,4.213425,2.3986871,1.7722392,1.8314754,hysets
hysets_13349400,2.4972134,1.3163941,0.34934822,1.2166405,0.053045858,4.9416165,0.6778234,-0.2330035,-0.0066632265,1.7492436,4.3682346,2.302694,1.7636722,1.8153018,hysets
hysets_13350500,2.2448716,1.2330544,0.34853625,1.2037325,0.052977413,4.976617,0.68466806,-0.18760279,0.022941725,1.6379569,3.6770027,2.01969,1.8179554,1.8386409,hysets
hysets_14010000,5.19429,0.86372113,0.3575237,1.1654412,0.043394934,4.4309916,0.6086927,-0.51951844,0.16077474,2.5013936,12.992964,2.1605065,1.3626595,1.8463287,hysets
hysets_14010800,6.388485,0.92916363,0.36018994,1.1600689,0.046132784,4.5556664,0.6245722,-0.6346519,0.12583129,2.3612664,15.084914,2.1940026,1.0840331,1.8478364,hysets
hysets_14011000,6.093147,0.94363666,0.360832,1.1646656,0.046475016,4.5992002,0.629911,-0.61700946,0.117888235,2.3050067,14.0447445,2.175089,1.1290522,1.8487751,hysets
hysets_14013000,7.322559,1.001871,0.35524523,1.1692308,0.046817247,4.509091,0.62806296,-0.68920654,0.10284071,2.251737,16.488478,2.25595,0.91879123,1.8377671,hysets
hysets_14013600,6.8658705,1.0116947,0.35687423,1.1666666,0.047433265,4.5887895,0.6331964,-0.6660339,0.095964804,2.2022278,15.120212,2.2279823,0.9945649,1.8394872,hysets
